num_functions,cyclomatic_complexity,num_loops,num_function_calls,num_memory_allocations,num_pointer_operations,num_exp_math_operations,instruction_count,arithmetic_instr_pct,memory_instr_pct,control_instr_pct,control_path_depth,power_mw
11570,4697,3152,8001,1772,9,1964,183244,1.07,0.97,2.56,2,1049
9433,4703,3287,7533,1392,9,2710,169722,1.6,0.82,2.77,2,1031
11001,5085,3906,8625,1790,9,2896,188105,1.54,0.95,2.7,2,986
8487,4001,2523,6423,1070,9,2174,137170,1.58,0.78,2.92,2,1057
6476,2444,2044,4753,632,9,1620,114187,1.42,0.55,2.14,2,1083
7084,2807,1821,4282,726,9,746,112387,0.66,0.65,2.5,2,975
8107,4273,3361,6719,1074,9,2852,163681,1.74,0.66,2.61,2,1135
6499,2752,1927,4074,748,9,908,109578,0.83,0.68,2.51,2,1008
7780,4061,3409,6062,612,9,2378,151281,1.57,0.4,2.68,2,896
10002,4918,3474,6025,912,9,992,179898,0.55,0.51,2.73,2,951
9273,4904,3322,6150,1632,9,1656,168709,0.98,0.97,2.91,2,895
7920,3711,2867,6313,840,9,2558,139866,1.83,0.6,2.65,2,1048
9246,3674,3004,7340,902,9,2732,153793,1.78,0.59,2.39,2,983
8625,3801,2712,6074,864,9,1800,138454,1.3,0.62,2.75,2,997
7546,2591,2357,4526,16,9,886,112275,0.79,0.01,2.31,2,946
9957,4116,3363,7755,1106,9,2774,163684,1.69,0.68,2.51,2,1106
9340,3629,3181,6284,614,9,1710,155382,1.1,0.4,2.34,2,931
12838,5866,4740,9702,1288,9,3186,225214,1.41,0.57,2.6,2,1058
10350,4257,3234,8103,1326,9,2668,162207,1.64,0.82,2.62,2,1064
10018,3412,3353,7245,106,9,2058,159620,1.29,0.07,2.14,2,771
8823,4542,3295,7010,1184,9,2682,164359,1.63,0.72,2.76,2,989
7787,3088,1927,5872,1584,9,1844,113333,1.63,1.4,2.72,2,985
9254,3935,2584,6797,1534,9,2106,152855,1.38,1.0,2.57,2,990
9898,4346,3230,6324,600,9,1424,160128,0.89,0.37,2.71,2,1102
11413,5014,3304,8275,1744,9,2362,186693,1.27,0.93,2.69,2,921
7395,3782,2590,6075,1600,9,2508,132769,1.89,1.21,2.85,2,1077
7607,3478,2510,7341,1846,9,3410,132022,2.58,1.4,2.63,2,987
9742,5612,4274,6831,824,9,2070,184479,1.12,0.45,3.04,2,978
9663,4008,2960,7622,1418,9,2666,165072,1.62,0.86,2.43,2,1049
7631,3757,3045,5285,52,9,1524,144217,1.06,0.04,2.61,2,949
11926,5232,3872,8703,940,9,2592,199122,1.3,0.47,2.63,2,993
7931,2686,2093,5930,1074,9,1722,116896,1.47,0.92,2.3,2,1030
9075,4948,3343,6390,1282,9,1858,156467,1.19,0.82,3.16,2,809
8605,4231,3069,4894,326,9,560,144264,0.39,0.23,2.93,2,1122
9839,4077,2502,7014,1716,9,1858,145420,1.28,1.18,2.8,2,1098
8724,3221,2384,6677,1332,9,2076,128357,1.62,1.04,2.51,2,1024
4126,2452,1644,3554,1608,9,1666,83959,1.98,1.92,2.92,2,932
12414,5649,3993,8881,1916,9,2396,211467,1.13,0.91,2.67,2,1033
10317,4514,3724,7892,1090,9,2756,179450,1.54,0.61,2.52,2,996
9877,3263,2612,6727,638,9,1620,150419,1.08,0.42,2.17,2,854
4250,2452,1653,3153,1084,9,1174,79457,1.48,1.36,3.09,2,1064
8181,3384,2475,6369,1276,9,2276,137866,1.65,0.93,2.45,2,973
6175,2313,1413,4626,1070,9,1296,86426,1.5,1.24,2.68,2,863
8522,4021,2960,5807,332,9,1572,153467,1.02,0.22,2.62,2,1130
9479,4210,3287,7825,1474,9,2984,156950,1.9,0.94,2.68,2,994
7417,4157,3108,5236,618,9,1626,144513,1.13,0.43,2.88,2,927
7291,2476,1398,5210,1132,9,1280,96683,1.32,1.17,2.56,2,960
9506,3282,2583,7517,1234,9,2556,154224,1.66,0.8,2.13,2,1092
12455,5592,3951,9483,1648,9,3052,209331,1.46,0.79,2.67,2,935
8225,2662,2156,4639,108,9,260,112283,0.23,0.1,2.37,2,815
10585,5463,3912,8616,1502,9,3352,190868,1.76,0.79,2.86,2,1001
6291,1980,1925,4412,92,9,1174,102069,1.15,0.09,1.94,2,919
10701,4420,3074,8108,838,9,2602,161439,1.61,0.52,2.74,2,1053
10664,4594,3372,8445,1316,9,2868,170428,1.68,0.77,2.7,2,1020
10277,5592,4098,8049,1416,9,3028,185979,1.63,0.76,3.01,2,924
7834,4265,3042,6027,632,9,2244,144450,1.55,0.44,2.95,2,892
7932,3481,2785,6304,1220,9,2398,146754,1.63,0.83,2.37,2,1022
8937,4762,3318,7102,1404,9,2642,151552,1.74,0.93,3.14,2,994
7586,4457,3268,6743,1506,9,3146,156924,2.0,0.96,2.84,2,1063
9631,3765,2689,6190,1130,9,1136,148038,0.77,0.76,2.54,2,855
8967,3278,2818,7055,858,9,2348,139879,1.68,0.61,2.34,2,1094
8848,4751,3326,7759,1684,9,3422,163621,2.09,1.03,2.9,2,1021
12155,6258,4463,9220,1990,9,3142,214017,1.47,0.93,2.92,2,990
8476,4418,3066,6572,1858,9,2534,159469,1.59,1.17,2.77,2,1023
10014,4669,3510,7053,918,9,2050,169716,1.21,0.54,2.75,2,883
3855,2017,1368,3185,868,9,1394,68404,2.04,1.27,2.95,2,1013
6360,2981,2196,4941,1430,9,1954,114353,1.71,1.25,2.61,2,940
9371,2670,2287,6773,462,9,1890,139263,1.36,0.33,1.92,2,987
8867,4558,3617,7005,788,9,2670,157873,1.69,0.5,2.89,2,954
8972,4438,3006,6165,1260,9,1760,160752,1.09,0.78,2.76,2,967
8141,3998,2554,5186,956,9,1076,134116,0.8,0.71,2.98,2,1017
10054,5471,3898,7942,1966,9,3012,186609,1.61,1.05,2.93,2,1032
11114,5544,3978,8172,1464,9,2702,204059,1.32,0.72,2.72,2,1013
8669,3937,3008,6155,28,9,1710,142974,1.2,0.02,2.75,2,1013
10796,6017,4200,7867,1694,9,2476,194492,1.27,0.87,3.09,2,1003
12373,5733,4065,8831,1586,9,2390,201319,1.19,0.79,2.85,2,1091
11060,4709,3495,8515,1452,9,2748,179150,1.53,0.81,2.63,2,956
6279,3028,2151,3110,6,9,90,107597,0.08,0.01,2.81,2,1032
9703,3584,2730,6645,684,9,1550,151328,1.02,0.45,2.37,2,984
10948,4600,2968,8743,1592,9,3026,168963,1.79,0.94,2.72,2,1120
10183,5964,4461,8015,1414,9,3058,198050,1.54,0.71,3.01,2,908
6230,3379,2579,3666,80,9,750,110710,0.68,0.07,3.05,2,948
6736,2869,2276,4246,66,9,1066,110448,0.97,0.06,2.6,2,1054
9838,4827,3631,7444,520,9,2482,168577,1.47,0.31,2.86,2,1077
8893,3775,2601,6892,1404,9,2392,149288,1.6,0.94,2.53,2,960
9528,4209,3711,6061,190,9,1472,170497,0.86,0.11,2.47,2,1022
8381,4672,3358,6199,918,9,2088,146507,1.43,0.63,3.19,2,915
8267,4286,3099,5737,1072,9,1580,141148,1.12,0.76,3.04,2,1063
11676,4231,3632,7851,172,9,1890,184265,1.03,0.09,2.3,2,978
7323,2013,1752,5108,350,9,1302,102930,1.26,0.34,1.96,2,918
7918,2890,2038,5075,722,9,842,119439,0.7,0.6,2.42,2,1066
12151,5540,4106,8638,1324,9,2374,202945,1.17,0.65,2.73,2,967
2653,967,724,1856,326,9,670,40958,1.64,0.8,2.36,2,1052
8202,3082,2682,5555,198,9,1578,130751,1.21,0.15,2.36,2,969
7162,3217,2793,5557,716,9,2018,130956,1.54,0.55,2.46,2,848
9913,4420,3266,7593,728,9,2612,165193,1.58,0.44,2.68,2,947
8639,4683,3504,6730,580,9,2494,158675,1.57,0.37,2.95,2,1025
8321,2767,2269,6471,230,9,2114,126338,1.67,0.18,2.19,2,967
10875,4810,3727,9095,1718,9,3442,195362,1.76,0.88,2.46,2,997
8235,3714,2747,5625,942,9,1562,140429,1.11,0.67,2.64,2,1020
7444,2884,2400,5778,414,9,2066,121953,1.69,0.34,2.36,2,984
9561,5379,3811,8048,1404,9,3390,187668,1.81,0.75,2.87,2,908
7472,3747,2647,5942,1464,9,2388,140150,1.7,1.04,2.67,2,1137
9194,5501,3731,7272,1856,9,2868,168753,1.7,1.1,3.26,2,870
9391,4484,3294,6834,1654,9,2296,160392,1.43,1.03,2.8,2,1106
7813,3856,2349,5993,1578,9,1974,125833,1.57,1.25,3.06,2,968
8976,4283,3061,6009,664,9,1656,156146,1.06,0.43,2.74,2,925
10817,3717,2758,6185,374,9,496,164231,0.3,0.23,2.26,2,897
9537,3833,3177,5961,148,9,1226,154865,0.79,0.1,2.48,2,1046
11416,4859,3813,8257,552,9,2382,196505,1.21,0.28,2.47,2,979
11888,5330,4019,8663,1206,9,2442,196176,1.24,0.61,2.72,2,975
7697,3185,2379,5018,996,9,1234,129563,0.95,0.77,2.46,2,890
9364,3600,2877,5950,26,9,1152,142187,0.81,0.02,2.53,2,870
8212,4312,3056,6279,1076,9,2162,152845,1.41,0.7,2.82,2,910
7909,2003,1469,5270,856,9,1068,102114,1.05,0.84,1.96,2,942
10723,4186,3485,8231,1030,9,2756,173685,1.59,0.59,2.41,2,1005
9243,4964,3754,6611,634,9,2196,179075,1.23,0.35,2.77,2,894
5820,3262,2047,5489,1928,9,2612,100508,2.6,1.92,3.25,2,955
8245,2270,1883,5932,294,9,1532,117888,1.3,0.25,1.93,2,965
7853,3834,2695,5068,454,9,1108,135479,0.82,0.34,2.83,2,959
10155,4826,3291,8277,1964,9,3146,171396,1.84,1.15,2.82,2,880
9966,5148,3564,7596,1638,9,2578,174053,1.48,0.94,2.96,2,889
9006,3570,2584,6521,1306,9,1856,140074,1.33,0.93,2.55,2,1063
9387,3410,2934,6602,808,9,1710,158415,1.08,0.51,2.15,2,1029
11092,4933,3825,7110,840,9,1356,190447,0.71,0.44,2.59,2,992
8802,3443,2964,6065,384,9,1528,137296,1.11,0.28,2.51,2,911
8165,4081,2946,6380,844,9,2296,131277,1.75,0.64,3.11,2,1099
7961,3343,2462,5362,128,9,1286,134542,0.96,0.1,2.48,2,1028
11459,4766,3348,7762,1480,9,1748,183063,0.95,0.81,2.6,2,1043
10501,4760,4011,7625,720,9,2456,191347,1.28,0.38,2.49,2,956
9352,4525,2950,6688,1652,9,1852,155863,1.19,1.06,2.9,2,923
9978,4091,3238,7225,188,9,2096,153216,1.37,0.12,2.67,2,964
10122,3885,2991,6672,132,9,1382,146188,0.95,0.09,2.66,2,912
12341,6719,4923,9443,1964,9,3168,225241,1.41,0.87,2.98,2,962
11503,5952,4698,9124,1662,9,3456,218636,1.58,0.76,2.72,2,1011
7362,3927,3119,6089,1248,9,2546,154179,1.65,0.81,2.55,2,988
10222,6149,4321,7993,1956,9,3078,204255,1.51,0.96,3.01,2,961
10670,4723,3774,8252,1342,9,2708,178223,1.52,0.75,2.65,2,847
10153,4314,3503,7463,542,9,2194,182427,1.2,0.3,2.36,2,1091
9909,4627,3374,7343,1540,9,2424,171127,1.42,0.9,2.7,2,1010
7105,3984,2935,7136,1928,9,3730,137860,2.71,1.4,2.89,2,1013
10228,4943,3348,6913,1430,9,1660,169650,0.98,0.84,2.91,2,874
9204,4116,3353,7014,534,9,2386,168309,1.42,0.32,2.45,2,1151
11600,5032,3713,8861,1818,9,2812,184272,1.53,0.99,2.73,2,995
9482,4583,3735,5679,206,9,1020,168981,0.6,0.12,2.71,2,1009
10982,4933,3396,7942,1774,9,2314,190292,1.22,0.93,2.59,2,921
9986,3803,2962,8560,1512,9,3482,155299,2.24,0.97,2.45,2,1024
12370,5626,4467,9141,1788,9,2780,216820,1.28,0.82,2.59,2,1066
8442,4120,3472,6209,392,9,2098,151805,1.38,0.26,2.71,2,915
12277,4959,3588,8684,1352,9,2298,190932,1.2,0.71,2.6,2,1047
8821,3457,2716,5718,1044,9,1166,145286,0.8,0.72,2.38,2,861
6657,2684,2259,5336,646,9,2046,112140,1.82,0.58,2.39,2,1011
7697,1997,1914,4014,80,9,84,121287,0.07,0.07,1.65,2,1000
11072,5314,4016,8399,1908,9,2900,197772,1.47,0.96,2.69,2,878
10494,5192,3920,7680,1250,9,2600,198854,1.31,0.63,2.61,2,1009
9428,4402,3377,7914,1492,9,3102,163391,1.9,0.91,2.69,2,978
8991,3863,3115,5835,218,9,1388,146242,0.95,0.15,2.64,2,1026
8135,3485,2551,4821,222,9,624,119428,0.52,0.19,2.92,2,909
7523,4055,2936,6042,910,9,2376,140298,1.69,0.65,2.89,2,977
10086,4554,3516,7067,942,9,2064,176251,1.17,0.53,2.58,2,967
11042,5305,3987,9489,1978,9,3762,193339,1.95,1.02,2.74,2,1061
10093,4722,3667,7058,428,9,1860,185617,1.0,0.23,2.54,2,989
7391,2658,2138,6657,996,9,2804,115666,2.42,0.86,2.3,2,1071
8208,3466,2795,6388,1162,9,2166,140674,1.54,0.83,2.46,2,1027
9733,4907,3440,8285,1914,9,3558,179610,1.98,1.07,2.73,2,857
9947,4054,2827,6402,644,9,1160,157381,0.74,0.41,2.58,2,961
9909,4249,3013,6117,836,9,1120,170252,0.66,0.49,2.5,2,961
10712,3685,2983,6470,844,9,946,169684,0.56,0.5,2.17,2,1076
11263,4159,3149,9470,1628,9,3606,170122,2.12,0.96,2.44,2,959
10920,4905,3693,7881,680,9,2444,193085,1.27,0.35,2.54,2,912
8669,4277,2917,6913,1006,9,2488,145960,1.7,0.69,2.93,2,1160
10212,5308,3971,7661,756,9,2712,181259,1.5,0.42,2.93,2,996
9540,4628,3579,4846,194,9,246,173047,0.14,0.11,2.67,2,1045
8249,3462,2807,4883,152,9,786,131157,0.6,0.12,2.64,2,932
8431,4280,3151,6710,1424,9,2528,154521,1.64,0.92,2.77,2,987
8263,3402,2679,5250,830,9,1182,146028,0.81,0.57,2.33,2,1020
8280,4191,2964,5661,778,9,1518,133128,1.14,0.58,3.15,2,940
7665,2720,2169,4910,66,9,924,123372,0.75,0.05,2.2,2,1058
6983,3666,2657,4139,100,9,740,130213,0.57,0.08,2.82,2,944
7480,3341,2626,5702,448,9,1930,126912,1.52,0.35,2.63,2,898
11450,4626,3876,7697,586,9,1828,190261,0.96,0.31,2.43,2,801
8698,4968,3291,5967,1488,9,1574,161122,0.98,0.92,3.08,2,963
9806,4317,3524,6877,382,9,2076,166384,1.25,0.23,2.59,2,1106
9171,3557,2231,6279,852,9,1450,131716,1.1,0.65,2.7,2,997
8600,3550,2733,6619,1416,9,2306,134677,1.71,1.05,2.64,2,994
8003,3864,2792,5425,338,9,1454,134490,1.08,0.25,2.87,2,1078
9857,5834,3983,7442,1848,9,2528,191679,1.32,0.96,3.04,2,1021
7295,3816,3269,5741,970,9,2282,142233,1.6,0.68,2.68,2,924
5960,2620,2060,4703,1082,9,1832,113244,1.62,0.96,2.31,2,933
8992,3303,2967,6326,412,9,1868,159063,1.17,0.26,2.08,2,931
10730,3849,3310,5937,106,9,474,169999,0.28,0.06,2.26,2,1148
10290,5104,3630,8396,1422,9,3166,184071,1.72,0.77,2.77,2,1045
10039,4380,3498,6299,80,9,1164,167606,0.69,0.05,2.61,2,942
7639,3513,2538,4454,174,9,600,114381,0.52,0.15,3.07,2,876
9660,3765,2865,5329,44,9,390,150634,0.26,0.03,2.5,2,1161
6524,3086,2384,4537,620,9,1480,119807,1.24,0.52,2.58,2,1004
9507,3157,2158,6252,1240,9,1244,140253,0.89,0.88,2.25,2,1054
8947,4305,3103,6666,1682,9,2148,148997,1.44,1.13,2.89,2,995
8364,1827,1766,4715,50,9,276,109828,0.25,0.05,1.66,2,1094
9666,4162,3137,7477,1284,9,2536,167529,1.51,0.77,2.48,2,979
8392,4298,3057,6893,1418,9,2654,139473,1.9,1.02,3.08,2,969
10292,4001,3186,8205,1534,9,2896,178695,1.62,0.86,2.24,2,1149
10960,5031,3406,8713,1606,9,3166,189145,1.67,0.85,2.66,2,1008
6486,3241,2180,4722,1634,9,1642,113534,1.45,1.44,2.85,2,1027
11259,5344,4057,8684,1300,9,2978,196429,1.52,0.66,2.72,2,1157
6145,2559,1972,3888,400,9,986,103073,0.96,0.39,2.48,2,875
9150,3812,2862,6558,1286,9,1714,139687,1.23,0.92,2.73,2,1019
8821,3666,2893,5071,562,9,632,148145,0.43,0.38,2.47,2,1142
5163,2651,1705,2677,174,9,196,90665,0.22,0.19,2.92,2,940
10259,3305,2932,7015,58,9,1664,150637,1.1,0.04,2.19,2,996
10332,3802,3093,7591,1356,9,2294,162222,1.41,0.84,2.34,2,1038
10243,5287,3772,8451,1906,9,3302,193491,1.71,0.99,2.73,2,1116
11210,5908,4340,8413,1308,9,2852,216667,1.32,0.6,2.73,2,895
9306,4303,3210,7883,1928,9,3058,167738,1.82,1.15,2.57,2,932
8028,1524,1363,5159,156,9,870,104598,0.83,0.15,1.46,2,1065
8714,3416,2299,6745,1464,9,2112,123630,1.71,1.18,2.76,2,989
9482,3751,3573,6621,32,9,1854,162714,1.14,0.02,2.31,2,1044
8967,5955,3993,7974,1974,9,3700,185272,2.0,1.07,3.21,2,1001
8772,2898,2434,5903,406,9,1236,128297,0.96,0.32,2.26,2,999
9764,4324,3353,7145,1220,9,2158,159763,1.35,0.76,2.71,2,895
9337,4381,2891,7166,1400,9,2520,154022,1.64,0.91,2.84,2,969
7076,2219,1939,4304,100,9,850,111931,0.76,0.09,1.98,2,1064
11263,4298,3202,8279,416,9,2400,167256,1.43,0.25,2.57,2,1049
9494,4006,3315,7061,550,9,2228,168379,1.32,0.33,2.38,2,1002
9853,4135,2730,7898,1818,9,2760,149683,1.84,1.21,2.76,2,966
10941,4559,3406,7205,1540,9,1594,182107,0.88,0.85,2.5,2,1078
10524,4963,3717,7707,952,9,2468,186229,1.33,0.51,2.66,2,980
9398,3029,2782,6736,458,9,1920,146890,1.31,0.31,2.06,2,983
9640,5068,3366,7624,1932,9,2894,175566,1.65,1.1,2.89,2,1023
10093,4570,3198,6899,840,9,1674,153839,1.09,0.55,2.97,2,1044
7245,3838,2885,5538,582,9,2110,133958,1.58,0.43,2.87,2,941
8197,3709,2468,7007,1970,9,2960,139206,2.13,1.42,2.66,2,1028
7778,2660,2145,4571,226,9,666,123648,0.54,0.18,2.15,2,985
10856,4785,3650,6078,296,9,418,180172,0.23,0.16,2.66,2,1097
11146,3926,3404,8356,986,9,2572,178074,1.44,0.55,2.2,2,1041
12151,4930,3786,8218,690,9,1932,207093,0.93,0.33,2.38,2,1013
10991,5373,4254,7849,1636,9,2500,202793,1.23,0.81,2.65,2,1180
7544,4332,3266,5844,780,9,2268,149876,1.51,0.52,2.89,2,1010
9579,5759,3967,8437,1822,9,3686,178991,2.06,1.02,3.22,2,949
6532,2365,2200,4644,102,9,1472,111319,1.32,0.09,2.12,2,1058
10666,4760,3656,7430,608,9,2082,192277,1.08,0.32,2.48,2,1075
8557,3156,2163,6168,940,9,1650,129605,1.27,0.73,2.44,2,991
9636,4075,2696,7392,1338,9,2310,156066,1.48,0.86,2.61,2,1049
10140,3875,2695,6784,634,9,1530,159844,0.96,0.4,2.42,2,1017
9640,4739,3321,7454,1204,9,2540,166993,1.52,0.72,2.84,2,916
8901,4103,3170,7060,1484,9,2526,155160,1.63,0.96,2.64,2,996
8886,2207,1976,5916,258,9,1190,117704,1.01,0.22,1.88,2,921
10794,5686,4336,8278,1842,9,2852,197618,1.44,0.93,2.88,2,1102
8623,3174,2300,7073,1324,9,2668,136232,1.96,0.97,2.33,2,782
8465,2892,2246,5152,358,9,742,118883,0.62,0.3,2.43,2,1071
7280,4764,3189,6236,1630,9,2792,146782,1.9,1.11,3.25,2,1022
10263,4403,3480,7464,602,9,2164,172375,1.26,0.35,2.55,2,1212
9323,4925,3669,7670,1170,9,3132,175199,1.79,0.67,2.81,2,1042
11581,5074,3814,9252,1700,9,3192,189637,1.68,0.9,2.68,2,1011
8478,3334,2819,5041,304,9,668,132521,0.5,0.23,2.52,2,1074
9153,4181,3327,7176,836,9,2806,160877,1.74,0.52,2.6,2,1029
9824,4658,3042,7198,1402,9,2218,170480,1.3,0.82,2.73,2,1000
6862,3335,2637,4860,442,9,1614,116000,1.39,0.38,2.88,2,1021
10828,5115,3675,7111,888,9,1738,187418,0.93,0.47,2.73,2,1002
10402,4704,3562,7581,368,9,2282,173979,1.31,0.21,2.7,2,1071
10326,4929,3415,8953,1984,9,3702,171442,2.16,1.16,2.88,2,916
13266,5280,4082,8986,414,9,2130,207347,1.03,0.2,2.55,2,1066
11037,4848,3521,8041,1276,9,2470,188521,1.31,0.68,2.57,2,1023
8910,3718,3075,6986,1060,9,2496,156391,1.6,0.68,2.38,2,937
12005,5545,3962,8795,1202,9,2684,197085,1.36,0.61,2.81,2,1024
5836,3297,2596,4743,644,9,2038,118209,1.72,0.54,2.79,2,950
12633,4888,3953,7835,332,9,1266,198748,0.64,0.17,2.46,2,1023
10979,5231,3532,8343,1404,9,2712,188401,1.44,0.75,2.78,2,821
7169,2961,2434,4963,672,9,1586,131864,1.2,0.51,2.25,2,1159
9934,4898,3476,7886,1924,9,3050,186589,1.63,1.03,2.63,2,1161
13346,6114,4400,10053,1486,9,3134,219656,1.43,0.68,2.78,2,1146
6306,3085,2533,4653,750,9,1612,121160,1.33,0.62,2.55,2,1115
10052,5270,4072,6876,460,9,1876,187343,1.0,0.25,2.81,2,913
9294,5051,3917,6621,634,9,2116,176690,1.2,0.36,2.86,2,1339
7833,2442,2054,4737,30,9,538,112965,0.48,0.03,2.16,2,946
8029,3572,2285,5820,1274,9,1636,121984,1.34,1.04,2.93,2,975
6213,3568,2746,5220,402,9,2306,122137,1.89,0.33,2.92,2,1195
8835,3051,2568,5973,56,9,1446,135705,1.07,0.04,2.25,2,1099
9247,4840,3684,7026,682,9,2482,173690,1.43,0.39,2.79,2,1046
11484,5616,4309,8099,766,9,2272,202556,1.12,0.38,2.77,2,1016
6487,3774,2837,3334,280,9,294,117390,0.25,0.24,3.21,2,1069
10687,4397,2912,8991,1850,9,3398,168666,2.01,1.1,2.61,2,1041
9432,4040,3094,6789,1258,9,1864,162774,1.15,0.77,2.48,2,969
11413,4726,3263,8013,1594,9,2086,168700,1.24,0.94,2.8,2,956
7685,2554,1797,5564,1380,9,1478,105901,1.4,1.3,2.41,2,1117
10137,4157,2996,6765,354,9,1632,161777,1.01,0.22,2.57,2,1089
7786,4322,3214,4801,452,9,1072,145301,0.74,0.31,2.97,2,957
6070,2573,2065,3700,272,9,830,110474,0.75,0.25,2.33,2,882
6066,3304,2522,4317,198,9,1472,109988,1.34,0.18,3.0,2,1226
9882,4723,3669,6024,688,9,1236,182226,0.68,0.38,2.59,2,1220
9768,4484,3347,7060,1160,9,2010,160163,1.25,0.72,2.8,2,1123
8959,4373,3075,5341,728,9,854,143893,0.59,0.51,3.04,2,1032
6146,2592,1728,4155,806,9,1100,87930,1.25,0.92,2.95,2,1030
12965,6190,4813,10131,1700,9,3452,227619,1.52,0.75,2.72,2,1077
11327,4927,3674,9051,1786,9,3114,192288,1.62,0.93,2.56,2,958
10979,5271,3737,8002,1404,9,2516,187644,1.34,0.75,2.81,2,1226
9446,3040,2273,7110,1372,9,2114,142508,1.48,0.96,2.13,2,1160
8464,5182,3603,5414,1288,9,1292,160217,0.81,0.8,3.23,2,1048
10040,4075,3109,6311,66,9,1042,154433,0.67,0.04,2.64,2,1126
9048,3645,2715,7781,1834,9,3212,151765,2.12,1.21,2.4,2,1066
8708,4377,3168,6437,704,9,2044,148957,1.37,0.47,2.94,2,950
8452,4039,3108,6075,1500,9,1888,148461,1.27,1.01,2.72,2,1033
8770,4642,3533,6102,1334,9,1850,168057,1.1,0.79,2.76,2,1050
7447,2848,1839,5063,600,9,1102,108297,1.02,0.55,2.63,2,925
11355,5306,4404,8650,1450,9,2978,205420,1.45,0.71,2.58,2,869
8050,3034,2578,5504,864,9,1606,140213,1.15,0.62,2.16,2,1021
10542,3179,2655,7708,970,9,2164,160672,1.35,0.6,1.98,2,1031
7172,3948,2476,5513,1554,9,1980,123413,1.6,1.26,3.2,2,1111
12456,5515,4404,9152,1056,9,2642,211978,1.25,0.5,2.6,2,1191
10316,5088,3501,8032,1694,9,2898,173135,1.67,0.98,2.94,2,985
5982,2408,1735,3387,484,9,526,98671,0.53,0.49,2.44,2,1043
7436,2982,2416,4724,196,9,890,115166,0.77,0.17,2.59,2,999
8909,4330,3380,7415,1664,9,3134,157079,2.0,1.06,2.76,2,836
11012,4787,3289,7510,1642,9,1756,172704,1.02,0.95,2.77,2,1242
10586,3924,3117,7746,1192,9,2196,167309,1.31,0.71,2.35,2,1199
12322,5837,4231,9680,1940,9,3482,218222,1.6,0.89,2.67,2,1118
9727,5078,3546,8175,1766,9,3448,170912,2.02,1.03,2.97,2,919
9247,2478,2109,7357,546,9,2500,133232,1.88,0.41,1.86,2,1110
9596,3064,2464,6214,1018,9,1184,151072,0.78,0.67,2.03,2,1078
9125,4167,3323,6771,1626,9,2196,164632,1.33,0.99,2.53,2,1133
11542,4346,3605,7566,162,9,1562,182790,0.85,0.09,2.38,2,1144
9603,4412,3127,6584,1718,9,1826,160761,1.14,1.07,2.74,2,892
9812,4141,2919,6366,968,9,1230,153834,0.8,0.63,2.69,2,1018
11334,5462,4119,8269,760,9,2678,209431,1.28,0.36,2.61,2,1063
8684,4852,3644,7121,1420,9,2984,166720,1.79,0.85,2.91,2,1221
8678,3142,2160,6583,716,9,2072,129595,1.6,0.55,2.42,2,1211
10686,4065,3286,6269,8,9,744,163742,0.45,0.0,2.48,2,1063
10790,4753,3461,7937,1806,9,2424,179541,1.35,1.01,2.65,2,1058
10287,4301,3227,5863,194,9,620,164464,0.38,0.12,2.62,2,1044
9172,4183,3090,7194,1212,9,2476,156050,1.59,0.78,2.68,2,1218
10078,5105,3939,6120,850,9,1256,181396,0.69,0.47,2.81,2,1178
11141,6202,4414,9554,1944,9,3902,199783,1.95,0.97,3.1,2,944
9722,4004,3250,5991,506,9,1002,159792,0.63,0.32,2.51,2,961
8620,3580,2743,4886,606,9,672,143753,0.47,0.42,2.49,2,1118
7334,3635,2429,4296,610,9,778,130947,0.59,0.47,2.78,2,956
9323,3570,2737,6257,164,9,1532,137496,1.11,0.12,2.6,2,1191
6264,2826,1996,4097,806,9,984,101506,0.97,0.79,2.78,2,1170
8554,4169,3005,7138,1688,9,2968,159848,1.86,1.06,2.61,2,1165
9172,4082,2951,7098,1558,9,2458,149996,1.64,1.04,2.72,2,1114
8377,3543,2688,7164,1076,9,3002,143463,2.09,0.75,2.47,2,1149
8670,5183,3864,6613,1458,9,2466,170168,1.45,0.86,3.05,2,1152
8700,4692,3032,6558,1980,9,2078,150014,1.39,1.32,3.13,2,944
8466,4354,3535,6508,1156,9,2416,164980,1.46,0.7,2.64,2,1062
8122,2873,1920,6103,1630,9,1866,114210,1.63,1.43,2.52,2,1039
8177,3786,2272,5249,1098,9,1174,130407,0.9,0.84,2.9,2,981
9651,4773,3607,5965,590,9,1150,165628,0.69,0.36,2.88,2,1243
7608,4002,2931,4853,886,9,1170,142292,0.82,0.62,2.81,2,1011
11285,5343,4040,8494,924,9,2634,195360,1.35,0.47,2.73,2,1016
7629,4073,2888,7303,1686,9,3616,141335,2.56,1.19,2.88,2,986
10646,4545,2941,8284,1414,9,2756,165361,1.67,0.86,2.75,2,982
6496,3446,2020,5556,1730,9,2476,113780,2.18,1.52,3.03,2,797
12892,6660,4857,10308,1842,9,3682,228318,1.61,0.81,2.92,2,910
8510,4165,3030,7670,1760,9,3328,151640,2.19,1.16,2.75,2,1112
8170,3444,2253,6076,1418,9,1934,131578,1.47,1.08,2.62,2,1160
8575,4449,3379,6688,1324,9,2516,152269,1.65,0.87,2.92,2,1050
7211,3051,2386,5523,298,9,2030,124496,1.63,0.24,2.45,2,1028
10674,5345,4301,7860,1220,9,2678,199321,1.34,0.61,2.68,2,1003
