num_functions,cyclomatic_complexity,num_loops,num_function_calls,num_memory_allocations,num_pointer_operations,num_exp_math_operations,power_mW
326,25,13,83,8,13,41,349
322,18,10,81,4,15,37,4432
324,17,6,76,6,3,69,213
319,27,11,88,18,9,45,460
310,12,9,74,2,21,41,270
328,23,10,90,8,21,47,3853
337,25,11,99,12,15,57,2612.5
292,8,3,65,4,17,19,1929
310,22,11,86,18,17,57,284
318,23,11,93,16,17,37,3158
289,14,7,59,10,13,49,1218
290,22,9,52,12,7,51,2580
342,31,15,102,20,3,77,1262.5
308,28,15,76,20,5,53,2986.5
317,17,11,77,6,7,33,301.5
320,27,12,92,20,11,53,1265.333333
332,23,10,96,8,21,35,2728
313,30,15,81,20,5,41,2593
309,19,10,77,14,9,59,709
322,21,11,87,10,19,55,284
337,26,11,104,16,19,73,1984
341,26,12,99,14,9,77,2611.5
344,23,12,101,8,17,65,1054
314,21,11,83,12,13,33,263
329,28,14,81,12,3,63,1451
338,28,17,107,18,15,57,2520
313,24,10,85,18,15,63,1683.5
335,20,11,91,6,17,69,6024
319,26,11,86,20,3,65,3484.5
319,22,11,88,10,17,19,3679
330,33,18,102,20,15,29,306
311,26,12,66,10,9,55,1282
325,34,18,86,16,17,55,800
317,32,16,77,18,7,63,2451.5
292,5,2,52,2,7,65,1783.5
309,22,7,73,8,13,17,3625
318,28,13,77,12,7,33,301.5
309,20,10,78,10,13,19,2132
334,26,10,100,12,21,45,2906
320,24,8,84,10,15,31,1070
308,31,12,65,18,5,81,37
328,17,7,93,8,13,41,3606
302,18,12,52,4,5,61,29
321,35,15,77,18,5,63,21
292,8,4,54,2,13,53,3444
301,10,3,65,4,7,31,37
327,23,12,101,18,19,69,273.5
297,21,7,65,12,9,27,760
334,35,19,90,18,7,69,6732
296,9,2,56,2,15,65,33
327,16,9,90,6,21,63,33
290,14,8,51,4,5,19,1850.666667
325,21,9,86,10,9,49,1283
347,29,13,101,10,11,49,2537.5
317,30,17,82,18,5,39,1643
351,21,10,110,6,21,57,5851
306,21,10,60,4,7,25,335
297,12,9,66,2,21,11,263
307,26,9,71,12,11,27,881
313,31,16,70,14,5,41,5881.5
314,17,5,85,8,17,17,1755.333333
313,28,14,89,18,21,33,1696.5
313,30,16,71,12,7,27,538.5
316,23,9,78,12,17,75,591
337,29,12,104,14,19,35,2468.5
312,23,11,84,18,17,75,25
318,11,4,87,6,15,39,370
306,14,5,68,2,17,29,8925
320,28,12,82,16,9,61,2350
310,14,5,79,6,21,39,28
344,21,10,103,4,21,37,41
314,23,8,72,8,11,41,2726
315,17,8,67,2,7,41,46
330,32,18,87,16,7,61,60
305,28,14,73,18,5,33,3978
337,20,8,95,8,13,65,1749
324,21,7,80,6,13,51,301
303,17,8,53,2,3,41,945.5
318,19,6,72,8,5,71,1216
294,25,11,55,14,5,53,606.5
306,15,9,71,2,21,17,2030
313,25,16,78,14,19,71,1682.5
318,32,16,90,20,15,35,2429.5
327,25,14,96,12,17,21,264.5
333,18,10,96,6,17,39,4474.5
309,13,5,72,2,13,17,2587.5
333,22,6,99,10,21,49,1667.5
327,15,5,93,8,19,65,306.5
318,20,8,85,12,19,69,3587
292,11,7,47,4,3,67,2612.5
317,18,5,77,4,17,37,55
324,31,12,93,20,11,47,277
319,29,16,77,16,7,73,3963.5
301,26,15,66,12,15,33,258
315,27,16,87,18,11,33,28
312,17,5,78,8,21,59,399.5
327,34,17,86,18,3,45,2446.5
309,22,11,65,2,17,17,186
310,17,7,73,6,21,57,297.5
290,13,4,45,4,3,55,2222
325,26,12,95,18,15,63,2120
294,16,11,51,4,11,49,3910
331,25,16,93,12,9,39,206
353,33,19,112,18,11,75,2609.5
318,22,10,76,12,7,75,82
314,22,11,80,8,21,29,2603.75
293,22,12,50,6,5,15,30
330,26,13,90,6,21,21,1224
318,16,10,86,8,21,53,2667.5
346,31,15,100,10,13,43,3047
332,26,15,94,10,13,25,471.5
322,14,11,80,2,17,53,269
321,32,11,81,20,7,83,1233
330,15,7,83,2,13,65,2578
297,15,6,69,6,21,15,1061.5
318,24,10,86,18,5,57,277
315,24,11,83,16,7,43,667
315,22,9,85,14,7,23,4582
327,21,12,76,4,11,67,5923
330,28,12,89,14,15,77,1268.5
292,19,7,62,10,13,19,330
294,25,13,44,6,3,33,374
342,37,17,105,18,17,45,2657.5
308,16,6,63,4,3,37,2170
322,25,11,99,20,19,59,268
315,19,11,78,10,15,67,336
312,22,11,67,4,11,25,2039
347,41,20,110,20,21,53,2449.5
356,37,18,121,20,15,47,260.5
302,21,10,68,16,7,73,262.5
298,16,7,60,10,7,67,1644
310,26,14,76,18,11,75,2619.5
290,12,4,51,2,9,23,270
331,27,12,100,18,21,81,269
295,28,12,62,18,3,33,1354.5
314,22,10,86,14,13,29,2462
320,23,10,78,8,3,17,292
293,14,6,50,4,5,43,308
310,24,9,69,10,3,25,1357
322,31,15,80,14,9,47,2441.5
335,25,16,100,14,15,59,363
317,27,13,84,18,5,45,259.5
308,27,17,78,16,11,25,968
305,29,15,67,16,7,49,2472
323,31,13,89,16,17,43,1008
304,23,11,68,14,9,59,269.5
328,20,9,87,6,11,33,412
317,22,8,84,10,13,19,2451
315,25,12,64,4,5,25,1066
331,26,11,92,12,17,63,261
286,20,9,59,14,9,23,273
309,25,11,75,14,5,23,2520
293,14,10,50,2,5,23,1659.5
331,29,11,92,16,7,55,281.5
327,29,15,75,10,7,73,295.5
332,31,17,97,20,9,65,2469.5
312,13,6,67,4,3,55,2149.5
327,29,17,94,18,11,51,266
298,18,8,69,14,15,65,263.5
316,30,15,87,18,17,39,1999
319,18,9,92,10,19,25,2434
303,21,11,65,10,7,37,265.5
305,35,16,63,16,3,25,259
323,19,7,83,8,11,53,3145
322,29,15,81,12,17,57,23
333,36,20,105,20,21,29,262
321,22,15,79,10,5,49,640.5
292,15,6,53,2,15,23,1690
322,29,15,79,16,3,67,263.5
320,35,19,88,20,15,41,276.5
321,21,10,86,14,5,53,2464
316,23,8,83,14,9,41,1675
313,18,9,82,12,11,45,340
322,28,11,101,20,21,35,689
328,21,8,80,4,5,31,2450
337,17,10,94,4,17,61,33
294,15,9,53,4,5,25,21
323,33,18,92,20,17,53,4425
310,16,10,66,4,5,37,25
287,16,11,50,6,9,27,268.5
329,27,14,83,8,17,59,2449
325,21,8,80,4,15,43,430
335,17,11,94,6,15,63,22
321,28,14,90,20,7,53,934
300,17,6,53,6,3,63,2754.5
333,29,18,96,16,11,55,293
335,25,14,90,10,9,61,262.5
292,18,12,49,4,3,13,1996.5
308,20,8,76,10,19,43,2199.5
308,30,12,85,20,19,29,24
335,35,15,100,20,5,29,573
296,11,4,57,2,15,47,1464
328,31,12,90,16,13,55,41
334,26,10,95,10,17,43,20
334,21,10,89,6,13,57,2462
341,35,19,110,18,19,27,24
312,18,9,69,4,3,13,20
312,11,8,74,2,11,29,3005
345,36,18,105,18,15,63,22
293,8,3,56,4,5,43,262.5
297,29,13,69,20,9,35,493
307,8,5,74,2,13,23,2709
313,22,10,66,8,3,53,529
311,11,5,71,4,7,49,280
301,13,6,72,10,17,61,2026
308,19,10,68,10,5,55,19
315,19,9,77,8,11,41,24
323,16,9,83,4,9,25,670
290,22,11,56,10,11,19,2586.5
329,21,11,107,14,21,23,294.5
294,16,8,63,12,13,63,261
326,11,5,96,8,21,71,2105
306,26,15,70,12,9,21,2074
323,24,14,86,14,13,71,269.5
289,20,10,52,10,5,31,461
322,35,18,75,16,3,55,1926
328,15,6,90,6,15,57,25
329,25,14,91,14,15,77,23
319,21,8,78,6,17,45,4454
313,17,6,61,2,3,53,187
335,29,15,97,16,11,61,332.5
311,20,10,62,2,5,23,1397
318,7,3,88,2,21,35,3296
337,32,16,101,20,7,59,1307
302,20,11,63,10,5,43,136
337,18,11,101,8,19,59,3647
325,30,18,87,20,5,77,231
312,28,13,70,16,5,73,152
328,30,11,86,16,11,79,3642
326,30,15,85,16,7,61,2084
329,24,9,82,8,5,47,372.5
315,24,14,73,10,5,37,498
312,22,8,69,10,7,61,1691
333,29,13,92,12,13,45,379.5
317,21,8,79,10,17,67,146
300,18,10,53,6,7,69,2601.5
310,14,8,76,8,19,71,126
303,19,10,70,12,17,69,396
323,29,18,89,16,17,55,1419
331,27,15,104,20,19,71,2579.5
311,32,12,73,20,3,59,134
333,24,9,94,16,3,73,135
333,17,8,102,12,19,75,3555
293,10,5,59,6,7,39,980
292,10,3,52,4,7,55,116
325,33,15,93,20,13,47,2811
315,20,11,64,4,9,67,109
348,29,13,106,14,11,65,349.5
327,26,14,88,14,5,47,114
300,14,8,57,4,11,61,2289
332,32,17,97,20,13,71,355
334,32,17,95,20,5,71,117
329,28,14,93,14,21,65,2531
308,17,9,80,10,17,31,1769
318,16,6,74,2,13,41,419
331,24,12,105,18,21,69,940.5
315,24,12,68,4,11,25,2585.5
301,23,11,58,12,3,63,376
309,33,15,64,18,3,75,361.5
318,30,16,87,20,11,53,4230
331,25,14,98,12,17,33,135
306,22,13,73,12,13,39,107
311,18,9,87,12,17,21,1873
312,21,7,73,12,7,63,3236
339,31,14,94,12,17,69,359.5
327,31,14,88,18,13,81,363.5
307,26,12,67,12,3,27,4380
334,28,11,102,18,17,69,140
321,12,6,88,4,17,31,384
323,26,13,89,10,19,19,1580
301,19,9,73,10,17,19,97
341,22,10,98,2,21,23,357.5
299,26,10,68,14,13,23,335
283,16,7,54,10,11,25,3120
312,23,10,67,6,15,51,585.5
316,36,18,78,20,5,41,571.5
289,17,6,51,4,13,19,3289
349,29,14,112,14,21,65,136
301,30,18,66,18,5,39,128
321,18,5,78,4,9,31,748
323,32,16,86,20,9,71,2581
297,10,6,61,2,15,35,360
308,24,11,87,20,17,47,357
302,12,6,71,2,21,11,2311.5
325,21,7,91,10,19,49,2107.5
294,20,8,57,8,7,17,372
340,26,11,111,18,21,75,499.5
328,22,10,81,2,13,23,2644.5
319,18,8,72,6,3,57,300.5
342,20,8,94,4,15,67,2271
333,21,9,83,2,11,41,2170
343,32,19,111,18,21,57,1384
288,13,6,51,4,5,13,28
286,13,7,47,2,15,35,1272
334,20,9,88,4,11,43,1669
317,31,19,77,18,5,63,26
291,22,8,54,10,7,25,266
326,37,18,76,16,5,67,2538
322,36,17,82,18,3,27,1510
353,41,20,111,20,13,59,25
295,18,9,71,14,21,53,1173
319,19,11,78,4,21,49,852
319,21,10,82,8,9,17,4686
297,24,10,48,6,5,39,32
301,11,8,64,2,13,29,2524
327,16,9,80,2,11,53,932
327,29,11,96,16,19,43,2106
304,29,10,67,18,7,63,1697
329,33,19,101,18,21,27,2530
311,23,10,68,4,15,19,292.5
329,25,14,93,16,7,61,1633.5
291,15,3,47,4,9,55,2513.5
312,26,14,80,16,11,43,1062
287,18,9,61,14,11,35,268
307,17,6,76,6,19,15,1316
329,22,15,90,10,19,73,2636
333,31,14,87,14,9,71,266
347,27,14,117,18,19,69,276.5
316,26,16,79,14,11,53,4470
310,17,11,79,8,17,29,5567
324,25,9,93,14,13,29,268.5
304,25,14,70,18,7,69,1154.5
309,15,6,66,2,15,47,2707.5
336,23,8,89,8,11,71,5061.5
339,25,11,88,8,7,71,275
297,17,5,57,6,11,45,2174.5
337,26,13,110,16,21,43,1992
324,22,13,94,14,19,59,39
287,11,5,48,6,7,63,940
303,19,11,66,12,3,51,1326
313,29,11,83,20,5,35,40
315,31,14,85,18,19,45,25
316,22,9,87,16,9,43,2650
326,31,15,81,12,13,57,1222
340,26,11,105,14,21,71,25
314,18,7,77,8,15,53,2697
315,19,13,75,8,15,65,6806
298,23,10,71,16,11,31,51
310,12,4,74,6,13,57,66
327,22,8,92,10,19,49,2487.5
333,28,13,96,10,17,19,5079
296,21,14,54,10,5,55,277.5
289,13,6,56,8,3,23,1397
306,16,9,74,10,7,31,2648
331,18,12,86,4,15,61,1141
336,24,12,89,6,17,63,268.5
297,21,7,57,8,3,17,2501.5
311,16,9,74,2,19,17,26
304,21,12,76,12,19,33,741
325,21,11,87,10,17,67,2778
333,27,13,92,10,11,31,547
315,19,10,75,4,15,25,275
297,13,6,69,8,13,23,42
307,16,10,71,6,15,39,9612
292,11,6,60,4,11,13,1026
321,31,14,82,12,19,39,266.5
317,18,10,81,10,11,55,1499
320,24,9,74,10,9,73,2011
319,20,8,74,2,13,23,271.5
314,12,5,83,8,19,65,271
317,36,16,83,20,11,35,2497
319,21,13,77,8,9,47,2628
307,18,5,66,6,11,45,188
326,23,14,83,10,13,73,2452
317,21,11,63,2,3,41,2637.5
310,20,12,71,6,9,15,29
286,16,5,43,2,9,23,4773
312,28,14,71,10,15,37,2710
324,37,17,90,18,21,39,1105
307,19,10,72,12,11,63,25
318,24,11,70,10,5,73,8691
336,24,11,108,18,15,63,2684
329,31,18,90,16,13,61,271
305,31,13,73,20,9,47,308.5
288,21,12,57,12,9,21,5572.5
337,28,12,102,10,21,19,1269
308,17,7,77,8,15,23,272
299,31,17,67,20,5,35,302.5
329,28,11,91,12,11,27,4761
329,27,15,106,18,21,33,1523
306,22,9,65,14,3,77,280.5
326,26,12,87,6,21,15,941.5
330,26,17,92,14,11,59,1412
326,18,12,97,8,21,23,311
323,19,13,86,6,15,27,273.5
336,30,10,101,18,13,63,2430
318,29,18,87,16,13,25,27
339,25,15,103,12,15,45,1604
310,20,9,71,6,13,27,41
301,26,16,66,16,11,61,2428
335,28,13,91,10,13,49,316
297,22,10,60,14,9,71,4860.5
317,13,8,86,6,21,45,3634
314,24,14,84,12,21,33,2094
305,15,9,65,2,19,41,336.5
317,23,12,65,4,9,55,1349
341,29,15,109,18,19,69,2604.5
308,18,8,60,2,9,41,704.5
295,23,9,67,16,15,49,266
316,29,17,80,16,9,43,2094
314,23,10,74,12,5,51,2473.5
318,27,15,83,18,5,57,87
304,31,13,71,20,5,41,34
316,18,9,80,12,11,75,3649
306,14,6,72,10,7,55,2040.5
285,16,8,53,12,3,39,275.5
315,23,11,81,10,13,19,520
352,35,18,114,18,21,75,2498
321,23,11,76,10,9,73,2686.5
307,22,12,52,4,5,67,270
312,33,15,77,16,15,31,3130
286,7,3,51,2,11,35,31
328,17,10,98,8,21,35,4806
309,18,5,65,4,15,55,774.5
310,22,7,64,8,5,53,4858
278,10,5,42,2,9,17,33
329,30,14,94,14,21,47,569
316,27,12,73,12,5,45,2965
339,33,18,105,18,17,51,77
317,27,12,90,20,5,29,321.5
303,25,9,69,12,13,27,31
304,19,5,65,6,7,15,4161
313,26,12,68,6,11,21,55
323,22,8,78,10,7,73,34
293,18,6,56,8,9,35,2794
305,13,7,74,8,11,35,5663
320,25,14,81,14,7,59,1938
324,26,13,81,14,3,65,36
330,25,11,85,8,9,41,1198
327,20,8,98,12,13,27,1859
303,12,6,70,2,19,17,2516.5
325,27,11,102,20,19,47,25
350,25,14,106,8,21,71,272.5
289,21,11,63,14,13,23,4767
304,13,9,69,2,21,29,23
331,26,13,103,20,15,71,64
295,24,11,55,10,5,25,2413
311,18,13,80,6,21,15,6601
326,33,18,84,18,3,57,28
336,28,14,104,18,17,69,1469
336,19,7,98,6,19,45,3106
303,27,10,65,14,5,35,22
328,18,4,90,6,19,51,65
350,32,17,115,18,17,63,4189
323,21,9,87,14,11,77,22
327,27,15,84,12,9,57,306
337,24,14,105,12,15,27,532
296,10,3,57,2,7,29,2508
307,25,11,77,20,3,53,292.5
317,17,4,79,4,15,25,27
334,31,11,102,18,17,51,9428
314,13,6,76,6,11,57,40
295,25,8,59,12,7,21,760.5
316,10,6,77,2,11,41,726
322,19,9,73,2,11,47,3030
292,13,6,52,2,15,41,122
310,25,8,69,12,3,39,283.5
335,18,8,91,2,13,29,2458
336,31,15,101,14,17,29,2601
327,23,10,86,4,19,19,341.5
314,10,3,75,2,15,53,973
305,6,2,64,2,3,53,2829.5
304,15,4,60,2,13,47,293.5
322,31,16,82,14,11,41,405
337,30,17,96,14,5,35,2493
326,31,14,77,12,7,63,1747.5
326,35,17,82,20,3,77,276.5
339,28,18,102,16,11,61,9607
302,20,9,69,16,3,61,1026
294,17,6,58,6,13,27,94
301,19,7,62,12,5,69,272.5
308,28,10,64,14,5,65,3990
322,26,11,94,14,19,23,107
340,24,11,93,8,7,53,273.5
298,33,16,61,18,5,33,1574.5
318,30,14,85,20,17,83,27
335,31,11,100,20,9,65,174
289,10,5,53,4,5,25,563.25
336,29,18,108,18,19,45,154
322,20,8,88,12,13,57,3177
321,25,13,91,18,13,63,2629
328,27,10,95,18,17,81,31
321,24,10,82,12,17,75,28
287,10,5,61,6,21,33,2656.5
294,14,6,58,4,11,19,113
294,19,8,69,12,19,27,79
298,19,11,65,12,7,39,1600
314,27,12,71,8,17,41,36
313,26,15,78,18,11,81,2402
282,10,7,39,2,7,53,28
310,18,7,63,4,13,67,124
285,17,8,41,6,3,45,29
286,13,6,51,10,9,73,2766
313,11,7,72,2,13,53,1770
343,28,13,104,14,15,65,269.5
323,23,10,78,6,7,27,31
308,27,15,72,10,21,31,3222
304,19,9,66,8,11,41,134
321,17,5,77,2,7,17,27
327,20,8,92,12,17,75,2113
298,20,10,51,2,9,23,749
313,30,14,76,16,3,25,5723
323,22,8,82,6,11,21,284
292,19,11,54,8,3,17,3221
286,9,5,50,2,13,35,34
329,18,7,91,10,13,73,2784
299,20,11,71,12,15,27,4448
317,29,15,89,18,13,27,543
311,23,11,91,20,15,41,47
297,13,7,63,6,15,45,1660
320,19,12,92,10,21,31,1232
312,19,11,73,6,13,33,35
304,31,17,62,14,5,35,30
326,16,7,91,4,21,31,2701
304,17,9,58,4,7,49,820
319,19,8,75,8,9,71,2037
316,12,8,74,2,7,35,28
312,13,5,71,2,19,59,3695.5
324,27,13,82,12,9,51,3837
326,18,6,77,2,9,47,33
330,17,9,94,10,15,73,26
328,23,11,72,2,3,41,798.5
299,15,7,55,2,3,17,2772
307,31,12,72,18,7,39,39
303,17,5,61,2,11,17,265.5
309,13,4,64,2,11,59,2180
306,18,8,60,6,9,69,5940
301,28,11,65,16,7,43,274
295,18,8,47,2,5,29,1042
324,26,16,88,14,21,77,2090
325,20,8,92,12,13,51,3481
328,26,13,94,12,19,39,29
295,16,7,67,10,21,49,2509
294,21,6,61,10,13,25,1667.5
320,28,18,87,16,11,37,1712.5
299,18,10,49,2,3,35,852.5
308,25,14,67,10,13,49,2530
341,26,10,93,10,9,73,284.5
328,24,12,97,14,13,35,267
316,20,7,75,4,19,37,4642
320,31,14,88,20,9,47,34
341,32,17,114,20,21,47,683.5
274,10,4,44,6,9,21,1617
353,34,17,114,16,21,67,9463
319,27,16,93,18,17,39,292
331,21,8,94,10,21,73,267
268,10,5,31,2,7,17,4562
307,18,7,69,4,13,13,5765
303,20,10,85,16,21,25,274.5
312,26,17,73,14,5,47,906
310,15,5,72,8,11,65,1492
299,16,3,63,4,15,19,932.5
312,23,8,75,10,19,55,313
306,11,4,65,6,5,69,4577
335,23,13,100,10,17,37,1425.25
295,17,8,55,10,5,67,11521
312,15,9,72,2,15,29,656
305,9,5,68,4,11,55,292.5
333,32,19,97,20,7,59,3300
319,21,14,84,8,19,35,89
288,12,5,54,6,15,51,317
305,28,14,63,12,5,33,480
356,33,15,120,18,19,69,2696.5
300,16,11,55,2,9,35,1140.5
329,22,12,84,10,5,67,149
315,18,6,74,2,15,17,3086
345,35,17,107,20,17,83,27
295,18,5,54,8,3,41,532
300,19,7,63,6,11,15,6570
344,25,11,106,10,21,55,2843
340,34,15,98,16,19,79,424.5
322,21,14,84,8,15,41,25
314,19,8,80,10,17,55,5569
266,8,4,30,2,7,23,1886
312,30,12,80,20,5,41,304
316,22,7,69,8,7,65,49
313,19,10,71,2,13,11,2446
323,19,8,83,4,17,31,335
294,21,11,56,10,5,31,272
344,25,15,111,16,17,73,2095
322,12,4,82,2,17,53,2810.5
289,13,3,46,4,3,43,596
302,15,8,68,6,11,21,1401
317,16,7,69,2,7,47,1941
322,13,4,80,4,11,61,331
301,26,14,69,14,15,35,4310.5
301,17,4,61,6,5,27,2621
299,14,7,67,8,11,35,1779.5
305,25,14,68,10,17,37,271.5
317,24,14,73,10,5,49,1908
308,18,9,72,8,15,47,1204
321,20,11,79,4,11,19,272
316,16,11,83,6,21,39,24
301,16,6,64,6,7,21,3777.5
307,12,9,71,2,15,23,4517
305,8,5,78,2,21,11,57
313,22,10,62,2,3,17,285.5
333,34,15,93,20,7,71,4099
315,27,17,82,16,11,43,61
346,23,9,114,12,21,51,284
300,13,9,54,2,3,41,306
304,17,8,66,12,3,69,2076
298,21,8,73,14,15,23,157
341,22,13,96,8,13,71,274
311,26,12,84,20,9,47,2474
345,35,16,103,18,7,57,1748.5
296,30,14,70,20,15,35,3336
315,16,7,81,8,9,29,2040
295,8,4,65,2,17,17,2885.5
304,14,6,66,8,7,59,908
317,19,9,84,8,15,23,7179
301,14,4,62,4,3,13,2077
316,32,14,85,16,19,25,2509.5
299,5,2,71,2,21,35,279
310,9,3,76,4,17,55,1081
317,18,10,85,12,5,33,3091.5
344,30,12,98,14,9,77,31
318,16,5,81,4,15,25,279.5
333,30,17,94,16,5,43,3255
348,30,18,107,16,13,79,3488.5
325,33,17,88,20,7,59,22
302,24,11,55,4,13,31,431.5
343,25,11,99,10,13,67,2957
301,15,3,62,4,7,19,3604
316,27,16,76,16,7,73,340.5
284,21,10,56,16,5,31,2169.5
311,25,16,71,12,11,57,2236.5
306,31,15,82,20,21,35,7115
312,16,5,70,4,17,61,276.5
333,27,13,96,16,11,67,2914.5
342,20,11,93,2,17,59,621.5
343,22,8,108,12,21,75,267
304,24,15,74,14,15,35,2574.5
317,33,19,87,18,19,33,547
312,20,14,79,8,19,29,135
328,21,11,86,6,19,57,892
314,23,13,74,10,13,55,3413
330,29,11,91,14,5,29,131
315,23,11,83,18,5,63,302
344,31,11,113,18,21,57,1834.5
325,31,16,96,20,21,65,4792
319,20,9,73,2,9,17,276.5
321,22,9,80,12,5,63,1464.5
317,19,6,74,6,11,51,3275
337,30,13,99,16,7,43,6091
331,23,14,89,8,15,53,1225.25
296,29,16,66,20,3,29,43
320,23,13,83,10,15,43,274
308,25,8,75,14,11,35,4710
313,17,5,77,8,17,59,28
337,25,11,89,6,19,69,107
319,24,15,86,12,13,27,1759.5
315,17,6,79,4,21,31,7807.5
314,31,15,87,20,19,47,46
328,31,16,94,16,15,37,280
337,12,6,102,6,19,69,3996
331,23,12,86,4,9,13,4888.5
304,25,11,62,8,9,23,282
299,21,12,64,14,3,47,3048
273,10,3,37,4,3,19,2827
313,16,5,62,2,3,53,52
304,17,8,69,8,13,41,209
292,16,10,58,8,13,41,4564
318,27,11,88,16,21,55,23
293,15,6,60,8,5,17,296
302,23,10,55,6,5,33,1307.5
331,25,15,98,10,19,19,1401
309,21,14,77,8,21,23,23
292,17,10,51,2,11,11,280
328,14,6,95,10,15,73,12731
294,27,11,71,20,13,29,38
323,20,9,95,16,13,61,273.5
341,25,11,98,8,13,41,1494.5
336,22,10,88,2,11,23,6361.5
330,35,17,96,20,9,35,266
311,20,10,55,2,3,59,154
304,16,10,69,8,13,47,9232.5
346,25,16,111,12,21,57,1098
335,37,19,93,20,9,71,217
300,14,6,65,2,19,17,3095.5
313,29,16,82,20,7,47,77
312,16,10,71,2,9,11,29
341,23,11,98,4,17,25,1589
330,40,19,96,20,17,29,783
314,24,8,80,14,21,77,298
299,14,7,70,8,15,29,41
298,11,5,63,4,7,19,3241
300,15,5,62,8,7,53,40
311,14,5,78,6,17,39,4200
306,12,2,64,2,17,65,4217
311,23,13,74,14,13,77,1673
319,20,13,84,10,11,37,29
288,14,6,53,8,3,29,4372
298,7,2,70,2,17,11,50
317,17,11,74,2,15,35,293.5
290,22,11,69,18,15,33,43
332,32,15,85,12,15,69,2042
308,36,16,72,18,11,27,291.5
318,25,11,82,14,19,77,39
302,19,10,63,4,15,19,4499
303,22,8,75,14,15,35,37
301,15,6,76,10,15,19,8102
337,23,8,105,12,19,45,3177
353,33,14,117,16,19,49,34
327,21,10,98,10,19,19,295.5
321,31,16,84,20,5,65,1080
334,23,11,77,2,9,65,2623.5
319,14,6,78,6,9,63,47
317,22,10,84,10,15,25,44
316,23,9,71,10,9,73,3789
319,30,16,89,20,5,29,365
327,25,14,85,8,13,35,52
321,15,8,75,2,5,35,3966
339,31,13,109,18,21,51,37
333,35,18,83,16,5,79,5687
298,16,6,60,2,19,23,2348
326,37,17,88,18,15,45,2566
315,22,12,86,14,21,59,29
297,26,15,63,14,11,35,37
325,21,12,95,10,17,19,2578
309,24,12,73,14,3,35,35
312,16,7,80,10,21,73,118
300,22,11,49,2,7,29,4330
345,28,11,108,12,17,39,4131
306,12,5,80,6,21,21,36
275,14,6,39,8,3,35,2721
331,25,14,95,12,17,51,33
331,28,14,78,8,3,53,1549
309,23,11,69,8,7,17,1115
308,20,7,66,10,3,55,1068
319,29,13,89,20,3,29,34
315,29,14,69,10,7,37,60
323,24,13,84,14,5,59,3112
325,18,8,103,14,21,41,243
310,32,13,77,18,11,33,282
319,30,15,77,16,3,55,4304
353,26,10,116,14,19,77,7536
348,25,11,110,12,21,75,35
345,39,20,108,20,13,41,2357
290,20,10,62,12,15,27,59
308,20,12,63,6,7,45,41
323,25,12,92,14,13,29,488
319,28,15,71,10,5,49,2060
322,25,13,83,6,21,21,37
305,14,8,77,8,15,23,35
306,27,14,79,18,19,51,4871
287,15,10,48,6,5,33,37
351,32,16,100,14,3,77,29
315,20,11,86,12,15,33,3070
334,29,10,99,18,15,75,5566
300,9,5,68,4,15,37,36
334,32,15,93,20,3,77,1044
332,19,10,91,4,13,25,2587.5
325,28,12,88,10,21,31,33
299,14,7,60,4,3,13,239
303,19,12,63,6,13,39,2600.5
291,17,8,56,12,3,51,960.5
312,18,8,75,4,19,25,29
317,28,10,80,16,11,61,3505
333,31,14,103,20,9,35,34
328,35,17,87,20,9,77,33
300,21,11,66,10,11,25,656
324,27,9,86,14,3,29,4915
304,22,12,69,10,17,43,41
290,14,6,56,8,15,59,34
305,22,14,64,8,3,17,3101
321,26,14,82,12,9,39,33
309,21,9,76,12,9,33,371
362,40,20,120,20,11,59,2226
349,26,15,113,10,21,37,2044.5
333,30,17,88,14,7,65,35
302,11,6,67,6,13,57,6823
325,32,20,88,20,5,59,2611.5
317,19,10,74,10,5,73,293.5
289,13,4,47,4,3,37,31
323,30,14,85,12,19,39,7660
343,41,20,105,20,13,35,39
308,21,10,59,4,9,49,35
294,20,10,69,16,13,43,2705
331,35,19,96,20,13,53,46
327,33,18,89,18,9,51,90
306,24,15,70,12,7,27,672
337,33,17,104,20,13,53,2200
321,22,11,85,6,19,15,36
277,16,8,40,6,7,21,4211.5
326,22,8,85,12,5,63,4962
331,25,11,97,18,7,69,1484.5
304,14,4,67,4,17,43,32
321,29,16,93,20,15,53,3872
359,38,20,118,20,13,71,86
324,23,11,91,14,7,35,277
298,28,16,62,18,3,51,33
327,22,13,94,10,13,19,2604
307,33,18,74,20,7,35,89
338,36,19,107,18,21,27,274
323,32,20,85,20,9,77,4235
343,21,8,110,12,21,69,36
330,27,11,85,12,9,69,8513
298,19,10,51,6,7,63,2664
318,17,10,86,6,21,27,89
321,24,13,87,12,13,33,292
325,13,7,87,4,19,61,1790
323,21,11,81,8,15,65,2643
328,31,16,92,12,19,21,35
329,20,10,92,8,13,35,38
317,20,9,68,2,15,53,4375
322,25,9,77,10,11,67,206
310,21,12,81,12,13,21,59
341,23,13,103,12,17,75,2125
288,19,11,59,12,9,21,53
319,32,13,82,16,9,31,9152
322,33,13,86,20,9,59,95
313,14,8,72,4,9,43,2279
331,24,9,96,12,11,33,35
315,26,11,70,10,9,55,491
319,18,8,93,14,19,59,4425
312,21,9,73,8,5,17,36
304,25,14,68,12,17,51,471
319,23,10,81,8,19,41,1862
332,22,8,92,8,13,41,191
330,33,15,91,18,5,45,285.5
